tanggal,nama_pasar,item_barang,jumlah,kebutuhan,satuan_item
2024-04-07,Pasar Darmaraja,Daging Ayam Ras,400,390,kg
2024-04-07,Pasar Darmaraja,Telur Ayam Ras,400,350,kg
2024-04-07,Pasar Darmaraja,Cabe Merah Keriting,200,105,kg
2024-04-07,Pasar Darmaraja,Cabe Merah Biasa,25,15,kg
2024-04-07,Pasar Darmaraja,Cabe Rawit Merah Domba,35,25,kg
2024-04-07,Pasar Darmaraja,Cabe Rawit Hijau,34,20,kg
2024-04-07,Pasar Darmaraja,Bawang Merah,240,130,kg
2024-04-07,Pasar Darmaraja,Bawang Putih,250,135,kg
2024-04-07,Pasar Darmaraja,Garam Beryodium Halus Kemasan,32,17,kg
2024-04-07,Pasar Darmaraja,Kacang Kedelai Impor,480,370,kg
2024-04-07,Pasar Darmaraja,Kacang Tanah,40,9,kg
2024-04-07,Pasar Darmaraja,Kacang Hijau,9,3,kg
2024-04-07,Pasar Darmaraja,Ikan Asin Teri,55,25,kg
2024-04-07,Pasar Darmaraja,Ikan Kembung,55,25,kg
2024-04-07,Pasar Darmaraja,Ketela Pohon,15,10,kg
2024-04-07,Pasar Darmaraja,Ubi Jalar,60,20,kg
2024-04-07,Pasar Darmaraja,Kentang,940,370,kg
2024-04-07,Pasar Darmaraja,Terigu non Kemasan,900,525,kg
2024-04-07,Pasar Parakanmuncang,Cabe Merah Biasa,400,350,kg
2024-04-07,Pasar Parakanmuncang,Cabe Merah Keriting,370,265,kg
2024-04-07,Pasar Parakanmuncang,Cabe Rawit Merah Domba,400,340,kg
2024-04-07,Pasar Parakanmuncang,Cabe Rawit Hijau,365,280,kg
2024-04-07,Pasar Parakanmuncang,Bawang Merah,600,450,kg
2024-04-07,Pasar Buahdua,Beras Premium,20,15,kg
2024-04-07,Pasar Buahdua,Beras Medium,20,15,kg
2024-04-07,Pasar Buahdua,Gula Pasir,50,35,kg
2024-04-07,Pasar Buahdua,Daging Ayam Ras,300,260,kg
2024-04-07,Pasar Buahdua,Telur Ayam Ras,40,30,kg
2024-04-07,Pasar Buahdua,Cabe Merah Keriting,12,8,kg
2024-04-07,Pasar Buahdua,Cabe Merah Biasa,5,3,kg
2024-04-07,Pasar Buahdua,Cabe Rawit Merah Domba,12,7,kg
2024-04-07,Pasar Buahdua,Cabe Rawit Hijau,10,5,kg
2024-04-07,Pasar Buahdua,Bawang Merah,10,8,kg
2024-04-07,Pasar Buahdua,Bawang Putih,10,6,kg
2024-04-07,Pasar Buahdua,Garam Beryodium Halus Kemasan,20,15,kg
2024-04-07,Pasar Buahdua,Kacang Kedelai Impor,5,2,kg
2024-04-07,Pasar Buahdua,Kacang Tanah,15,9,kg
2024-04-07,Pasar Buahdua,Kacang Hijau,10,4,kg
2024-04-07,Pasar Buahdua,Ubi Jalar,25,20,kg
2024-04-07,Pasar Buahdua,Kentang,50,30,kg
2024-04-07,Pasar Buahdua,Terigu non Kemasan,60,40,kg
2024-04-07,Pasar Buahdua,Tempe,20,18,Kg
2024-04-07,Pasar Buahdua,tahu,20,18,Kg
2024-04-07,Pasar Buahdua,jeruk,25,15,Kg
2024-04-08,Pasar Wado,Beras Premium,2100,465,kg
2024-04-08,Pasar Wado,Gula Pasir,250,220,kg
2024-04-08,Pasar Wado,Daging Sapi Murni,450,430,kg
2024-04-08,Pasar Wado,Daging Ayam Ras,450,435,kg
2024-04-08,Pasar Wado,Telur Ayam Ras,350,325,kg
2024-04-08,Pasar Wado,Cabe Merah Keriting,150,125,kg
2024-04-08,Pasar Wado,Cabe Merah Biasa,25,23,kg
2024-04-08,Pasar Wado,Cabe Rawit Merah Domba,150,130,kg
2024-04-08,Pasar Wado,Cabe Rawit Hijau,150,140,kg
2024-04-08,Pasar Wado,Bawang Merah,250,235,kg
2024-04-08,Pasar Wado,Bawang Putih,150,135,kg
2024-04-08,Pasar Wado,Garam Beryodium Halus Kemasan,80,40,kg
2024-04-08,Pasar Wado,Kacang Kedelai Impor,20,14,kg
2024-04-08,Pasar Wado,Kacang Tanah,109,80,kg
2024-04-08,Pasar Parakanmuncang,Beras Premium,2800,2350,kg
2024-04-08,Pasar Parakanmuncang,Beras Medium,2600,2200,kg
2024-04-08,Pasar Parakanmuncang,Gula Pasir,1750,1500,kg
2024-04-08,Pasar Parakanmuncang,Telur Ayam Ras,1850,1780,kg
2024-04-08,Pasar Parakanmuncang,Cabe Merah Keriting,350,265,kg
2024-04-08,Pasar Parakanmuncang,Cabe Merah Biasa,425,350,kg
2024-04-08,Pasar Parakanmuncang,Cabe Rawit Merah Domba,380,285,kg
2024-04-08,Pasar Parakanmuncang,Cabe Rawit Hijau,350,265,kg
2024-04-08,Pasar Parakanmuncang,Bawang Merah,620,435,kg
2024-04-08,Pasar Parakanmuncang,Bawang Putih,500,395,kg
2024-04-08,Pasar Parakanmuncang,Garam Beryodium Halus Kemasan,400,280,kg
2024-04-08,Pasar Parakanmuncang,Kacang Kedelai Impor,200,150,kg
2024-04-08,Pasar Parakanmuncang,Kacang Tanah,260,210,kg
2024-04-08,Pasar Parakanmuncang,Kacang Hijau,190,140,kg
2024-04-08,Pasar Parakanmuncang,Ikan Asin Teri,40,25,kg
2024-04-08,Pasar Parakanmuncang,Ikan Kembung,27,24,kg
2024-04-08,Pasar Parakanmuncang,Ketela Pohon,150,100,kg
2024-04-08,Pasar Parakanmuncang,Ubi Jalar,175,145,kg
2024-04-08,Pasar Parakanmuncang,Kentang,1600,1300,kg
2024-04-08,Pasar Parakanmuncang,Ikan Bandeng Segar,25,22,kg
2024-04-08,Pasar Inpres,Beras Premium,2000,680,kg
2024-04-08,Pasar Inpres,Beras Medium,2000,780,kg
2024-04-08,Pasar Inpres,Gula Pasir,0,0,kg
2024-04-08,Pasar Parakanmuncang,Ikan Tongkol Segar,25,23,kg
2024-04-08,Pasar Parakanmuncang,Terigu non Kemasan,1800,1650,kg
2024-04-08,Pasar Parakanmuncang,Tempe,300,285,Kg
2024-04-08,Pasar Parakanmuncang,tahu,325,305,Kg
2024-04-08,Pasar Inpres,Telur Ayam Ras,5000,1490,kg
2024-04-08,Pasar Parakanmuncang,pisang,250,200,Kg
2024-04-08,Pasar Parakanmuncang,jeruk,250,200,Kg
2024-04-08,Pasar Parakanmuncang,udang basah ukuran sedang,26,24,Kg
2024-04-08,Pasar Inpres,Bawang Putih,0,0,kg
2024-04-08,Pasar Inpres,Garam Beryodium Halus Kemasan,0,0,kg
2024-04-08,Pasar Inpres,Kacang Tanah,0,0,kg
2024-04-08,Pasar Inpres,Kacang Kedelai Impor,0,0,kg
2024-04-08,Pasar Inpres,Kacang Hijau,0,0,kg
2024-04-08,Pasar Inpres,Ikan Kembung,0,0,kg
2024-04-08,Pasar Inpres,Ikan Asin Teri,0,0,kg
2024-04-08,Pasar Inpres,Ketela Pohon,0,0,kg
2024-04-08,Pasar Inpres,Ubi Jalar,0,0,kg
2024-04-08,Pasar Inpres,Jagung Pipilan Kering,0,0,kg
2024-04-08,Pasar Inpres,Kentang,0,0,kg
2024-04-08,Pasar Inpres,Ikan Bandeng Segar,0,0,kg
2024-04-08,Pasar Inpres,Terigu non Kemasan,5000,670,kg
2024-04-08,Pasar Inpres,tahu,0,0,Kg
2024-04-08,Pasar Inpres,Tepung Terigu Kemasan,1000,730,Kg
2024-04-08,Pasar Inpres,tahu,0,0,Kg
2024-04-08,Pasar Inpres,pisang,0,0,Kg
2024-04-08,Pasar Inpres,jeruk,0,0,Kg
2024-04-08,Pasar Inpres,udang basah ukuran sedang,0,0,Kg
2024-04-08,Pasar Inpres,udang basah ukuran sedang,0,0,Kg
2024-04-08,Pasar Tanjungsari,Beras Premium,15000,1500,kg
2024-04-08,Pasar Tanjungsari,Beras Medium,15000,3500,kg
2024-04-08,Pasar Tanjungsari,Gula Pasir,8250,3300,kg
2024-04-08,Pasar Tanjungsari,Daging Sapi Murni,640,560,kg
2024-04-08,Pasar Tanjungsari,Telur Ayam Ras,1000,300,kg
2024-04-08,Pasar Tanjungsari,Cabe Merah Biasa,360,108,kg
2024-04-08,Pasar Tanjungsari,Cabe Rawit Merah Domba,360,108,kg
2024-04-08,Pasar Tanjungsari,Cabe Rawit Hijau,360,108,kg
2024-04-08,Pasar Tanjungsari,Bawang Merah,720,360,kg
2024-04-08,Pasar Tanjungsari,Bawang Putih,720,360,kg
2024-04-08,Pasar Tanjungsari,Garam Beryodium Halus Kemasan,13200,6600,kg
2024-04-08,Pasar Tanjungsari,Kacang Kedelai Impor,2000,200,kg
2024-04-08,Pasar Tanjungsari,Kacang Tanah,1650,825,kg
2024-04-08,Pasar Wado,Kacang Hijau,20,15,kg
2024-04-08,Pasar Tanjungsari,Kacang Hijau,1650,825,kg
2024-04-08,Pasar Wado,Ikan Asin Teri,30,25,kg
2024-04-08,Pasar Tanjungsari,Ikan Asin Teri,105,42,kg
2024-04-08,Pasar Wado,Ikan Kembung,8,8,kg
2024-04-08,Pasar Wado,Ketela Pohon,15,10,kg
2024-04-08,Pasar Tanjungsari,Ikan Kembung,70,63,kg
2024-04-08,Pasar Wado,Ubi Jalar,150,80,kg
2024-04-08,Pasar Tanjungsari,Ketela Pohon,320,160,kg
2024-04-08,Pasar Wado,Kentang,150,130,kg
2024-04-08,Pasar Tanjungsari,Ubi Jalar,320,160,kg
2024-04-08,Pasar Tanjungsari,Kentang,1440,720,kg
2024-04-08,Pasar Wado,Terigu non Kemasan,400,289,kg
2024-04-08,Pasar Darmaraja,Beras Premium,1000,600,kg
2024-04-08,Pasar Tanjungsari,Ikan Bandeng Segar,70,56,kg
2024-04-08,Pasar Wado,Tempe,80,76,Kg
2024-04-08,Pasar Tanjungsari,Ikan Tongkol Segar,70,63,kg
2024-04-08,Pasar Darmaraja,Beras Medium,900,450,kg
2024-04-08,Pasar Wado,Tepung Terigu Kemasan,400,375,Kg
2024-04-08,Pasar Tanjungsari,Terigu non Kemasan,8250,5775,kg
2024-04-08,Pasar Wado,tahu,50,45,Kg
2024-04-08,Pasar Tanjungsari,tahu,330,264,Kg
2024-04-08,Pasar Darmaraja,Gula Pasir,400,375,kg
2024-04-08,Pasar Wado,pisang,10,8,Kg
2024-04-08,Pasar Tanjungsari,Tempe,330,264,Kg
2024-04-08,Pasar Wado,jeruk,150,90,Kg
2024-04-08,Pasar Tanjungsari,pisang,140,70,Kg
2024-04-08,Pasar Wado,udang basah ukuran sedang,8,8,Kg
2024-04-08,Pasar Tanjungsari,jeruk,175,105,Kg
2024-04-08,Pasar Darmaraja,Daging Sapi Murni,40,32,kg
2024-04-08,Pasar Tanjungsari,udang basah ukuran sedang,70,63,Kg
2024-04-08,Pasar Darmaraja,Daging Ayam Ras,450,300,kg
2024-04-08,Pasar Darmaraja,Telur Ayam Ras,450,430,kg
2024-04-08,Pasar Darmaraja,Cabe Merah Keriting,230,110,kg
2024-04-08,Pasar Darmaraja,Cabe Merah Biasa,28,21,kg
2024-04-08,Pasar Darmaraja,Cabe Rawit Merah Domba,38,30,kg
2024-04-08,Pasar Darmaraja,Cabe Rawit Hijau,35,24,kg
2024-04-08,Pasar Darmaraja,Bawang Merah,250,150,kg
2024-04-08,Pasar Tanjungsari,Cabe Merah Keriting,360,108,kg
2024-04-08,Pasar Darmaraja,Bawang Putih,240,120,kg
2024-04-08,Pasar Parakanmuncang,Daging Sapi Murni,700,650,kg
2024-04-08,Pasar Parakanmuncang,Daging Ayam Ras,2450,2350,kg
2024-04-08,Pasar Darmaraja,Garam Beryodium Halus Kemasan,32,17,kg
2024-04-08,Pasar Darmaraja,Kacang Kedelai Impor,480,370,kg
2024-04-08,Pasar Darmaraja,Kacang Tanah,40,9,kg
2024-04-08,Pasar Darmaraja,Kacang Hijau,9,3,kg
2024-04-08,Pasar Darmaraja,Ikan Asin Teri,55,25,kg
2024-04-08,Pasar Darmaraja,Ikan Kembung,55,25,kg
2024-04-08,Pasar Conggeang,Beras Premium,70,52,kg
2024-04-08,Pasar Darmaraja,Ketela Pohon,15,10,kg
2024-04-08,Pasar Conggeang,Beras Medium,95,88,kg
2024-04-08,Pasar Conggeang,Gula Pasir,121,81,kg
2024-04-08,Pasar Darmaraja,Ubi Jalar,60,20,kg
2024-04-08,Pasar Darmaraja,Kentang,940,380,kg
2024-04-08,Pasar Conggeang,Daging Sapi Murni,41,37,kg
2024-04-08,Pasar Conggeang,Daging Ayam Ras,125,92,kg
2024-04-08,Pasar Conggeang,Telur Ayam Ras,140,113,kg
2024-04-08,Pasar Conggeang,Cabe Merah Keriting,140,130,kg
2024-04-08,Pasar Conggeang,Cabe Merah Biasa,142,107,kg
2024-04-08,Pasar Conggeang,Cabe Rawit Merah Domba,187,128,kg
2024-04-08,Pasar Conggeang,Cabe Rawit Hijau,194,125,kg
2024-04-08,Pasar Darmaraja,Terigu non Kemasan,900,525,kg
2024-04-08,Pasar Conggeang,Bawang Merah,142,131,kg
2024-04-08,Pasar Conggeang,Bawang Putih,102,91,kg
2024-04-08,Pasar Conggeang,Garam Beryodium Halus Kemasan,111,90,kg
2024-04-08,Pasar Conggeang,Kacang Kedelai Impor,30,22,kg
2024-04-08,Pasar Conggeang,Kacang Tanah,104,88,kg
2024-04-08,Pasar Conggeang,Kacang Hijau,160,123,kg
2024-04-08,Pasar Conggeang,Ikan Asin Teri,37,24,kg
2024-04-08,Pasar Conggeang,Ikan Kembung,66,60,kg
2024-04-08,Pasar Conggeang,Ubi Jalar,162,126,kg
2024-04-08,Pasar Conggeang,Kentang,170,138,kg
2024-04-08,Pasar Conggeang,Ikan Bandeng Segar,73,54,kg
2024-04-08,Pasar Conggeang,Terigu non Kemasan,146,123,kg
2024-04-08,Pasar Conggeang,Tempe,70,55,Kg
2024-04-08,Pasar Conggeang,Tepung Terigu Kemasan,172,155,Kg
2024-04-08,Pasar Conggeang,tahu,71,60,Kg
2024-04-08,Pasar Conggeang,pisang,22,15,Kg
2024-04-08,Pasar Conggeang,jeruk,150,122,Kg
2024-04-08,Pasar Inpres,Daging Sapi Murni,3000,2960,kg
2024-04-08,Pasar Inpres,Daging Ayam Ras,3000,2550,kg
2024-04-08,Pasar Inpres,Cabe Merah Keriting,500,160,kg
2024-04-08,Pasar Inpres,Cabe Merah Biasa,500,360,kg
2024-04-08,Pasar Inpres,Cabe Rawit Merah Domba,500,170,kg
2024-04-08,Pasar Inpres,Cabe Rawit Hijau,500,205,kg
2024-04-08,Pasar Inpres,Bawang Merah,0,0,kg
2024-04-08,Pasar Inpres,Bawang Putih,0,0,kg
2024-04-08,Pasar Tanjungsari,Daging Ayam Ras,1000,800,kg
2024-04-08,Pasar Buahdua,Beras Premium,20,18,kg
2024-04-08,Pasar Buahdua,Beras Medium,25,20,kg
2024-04-08,Pasar Buahdua,Gula Pasir,50,40,kg
2024-04-08,Pasar Buahdua,Daging Ayam Ras,300,250,kg
2024-04-08,Pasar Buahdua,Telur Ayam Ras,40,30,kg
2024-04-08,Pasar Buahdua,Cabe Merah Keriting,13,10,kg
2024-04-08,Pasar Buahdua,Cabe Merah Biasa,10,5,kg
2024-04-08,Pasar Buahdua,Cabe Rawit Merah Domba,13,10,kg
2024-04-08,Pasar Buahdua,Cabe Rawit Hijau,10,8,kg
2024-04-08,Pasar Buahdua,Bawang Merah,15,12,kg
2024-04-08,Pasar Buahdua,Bawang Putih,13,7,kg
2024-04-08,Pasar Buahdua,Garam Beryodium Halus Kemasan,40,25,kg
2024-04-08,Pasar Buahdua,Kacang Kedelai Impor,5,2,kg
2024-04-08,Pasar Buahdua,Kacang Hijau,10,5,kg
2024-04-08,Pasar Buahdua,Kacang Tanah,10,7,kg
2024-04-08,Pasar Buahdua,Ubi Jalar,20,15,kg
2024-04-08,Pasar Buahdua,Kentang,50,30,kg
2024-04-08,Pasar Buahdua,Terigu non Kemasan,65,40,kg
2024-04-08,Pasar Buahdua,Tempe,20,15,Kg
2024-04-08,Pasar Buahdua,tahu,20,30,Kg
2024-04-08,Pasar Buahdua,jeruk,20,17,Kg
2024-04-09,Pasar Conggeang,Beras Premium,73,55,kg
2024-04-09,Pasar Conggeang,Beras Medium,98,90,kg
2024-04-09,Pasar Conggeang,Gula Pasir,117,76,kg
2024-04-09,Pasar Conggeang,Daging Sapi Murni,45,40,kg
2024-04-09,Pasar Conggeang,Daging Ayam Ras,128,96,kg
2024-04-09,Pasar Conggeang,Telur Ayam Ras,141,116,kg
2024-04-09,Pasar Conggeang,Cabe Rawit Merah Domba,182,124,kg
2024-04-09,Pasar Conggeang,Cabe Rawit Hijau,195,129,kg
2024-04-09,Pasar Conggeang,Bawang Merah,137,125,kg
2024-04-09,Pasar Conggeang,Bawang Putih,100,88,kg
2024-04-09,Pasar Conggeang,Garam Beryodium Halus Kemasan,110,87,kg
2024-04-09,Pasar Conggeang,Kacang Kedelai Impor,27,19,kg
2024-04-09,Pasar Conggeang,Kacang Tanah,102,85,kg
2024-04-09,Pasar Conggeang,Kacang Hijau,157,120,kg
2024-04-09,Pasar Conggeang,Ikan Asin Teri,39,26,kg
2024-04-09,Pasar Conggeang,Ikan Kembung,65,62,kg
2024-04-09,Pasar Conggeang,Ubi Jalar,160,121,kg
2024-04-09,Pasar Conggeang,Kentang,168,140,kg
2024-04-09,Pasar Conggeang,Ikan Bandeng Segar,70,51,kg
2024-04-09,Pasar Conggeang,Terigu non Kemasan,147,128,kg
2024-04-09,Pasar Conggeang,Tempe,72,57,Kg
2024-04-09,Pasar Conggeang,Tepung Terigu Kemasan,175,158,Kg
2024-04-09,Pasar Conggeang,tahu,70,58,Kg
2024-04-09,Pasar Conggeang,pisang,21,12,Kg
2024-04-09,Pasar Conggeang,jeruk,146,117,Kg
2024-04-09,Pasar Parakanmuncang,Beras Premium,2800,2450,kg
2024-04-09,Pasar Parakanmuncang,Beras Medium,2600,2200,kg
2024-04-09,Pasar Parakanmuncang,Gula Pasir,1750,1500,kg
2024-04-09,Pasar Parakanmuncang,Daging Ayam Ras,2400,2300,kg
2024-04-09,Pasar Parakanmuncang,Telur Ayam Ras,1800,1700,kg
2024-04-09,Pasar Parakanmuncang,Cabe Merah Keriting,350,280,kg
2024-04-09,Pasar Parakanmuncang,Cabe Merah Biasa,400,350,kg
2024-04-09,Pasar Parakanmuncang,Cabe Rawit Merah Domba,415,340,kg
2024-04-09,Pasar Parakanmuncang,Cabe Rawit Hijau,380,345,kg
2024-04-09,Pasar Parakanmuncang,Bawang Merah,650,570,kg
2024-04-09,Pasar Parakanmuncang,Bawang Putih,570,385,kg
2024-04-09,Pasar Parakanmuncang,Garam Beryodium Halus Kemasan,400,350,kg
2024-04-09,Pasar Parakanmuncang,Kacang Kedelai Impor,240,170,kg
2024-04-09,Pasar Parakanmuncang,Kacang Tanah,300,270,kg
2024-04-09,Pasar Parakanmuncang,Kacang Hijau,200,165,kg
2024-04-09,Pasar Parakanmuncang,Ikan Asin Teri,45,30,kg
2024-04-09,Pasar Parakanmuncang,Ikan Kembung,35,30,kg
2024-04-09,Pasar Parakanmuncang,Ketela Pohon,200,150,kg
2024-04-09,Pasar Parakanmuncang,Ubi Jalar,150,100,kg
2024-04-09,Pasar Parakanmuncang,Kentang,1600,1450,kg
2024-04-09,Pasar Parakanmuncang,Ikan Bandeng Segar,35,32,kg
2024-04-09,Pasar Parakanmuncang,Ikan Tongkol Segar,32,30,kg
2024-04-09,Pasar Parakanmuncang,Terigu non Kemasan,1800,1650,kg
2024-04-09,Pasar Parakanmuncang,Tempe,350,325,Kg
2024-04-09,Pasar Parakanmuncang,tahu,350,335,Kg
2024-04-09,Pasar Parakanmuncang,pisang,250,200,Kg
2024-04-09,Pasar Parakanmuncang,udang basah ukuran sedang,37,35,Kg
2024-04-09,Pasar Parakanmuncang,jeruk,350,320,Kg
2024-04-09,Pasar Tanjungsari,Beras Premium,15000,1500,kg
2024-04-09,Pasar Tanjungsari,Beras Medium,15000,3500,kg
2024-04-09,Pasar Tanjungsari,Gula Pasir,8250,3300,kg
2024-04-09,Pasar Tanjungsari,Daging Sapi Murni,1000,800,kg
2024-04-09,Pasar Tanjungsari,Daging Ayam Ras,1000,800,kg
2024-04-09,Pasar Tanjungsari,Telur Ayam Ras,1000,300,kg
2024-04-09,Pasar Tanjungsari,Cabe Merah Keriting,360,108,kg
2024-04-09,Pasar Tanjungsari,Cabe Merah Biasa,360,108,kg
2024-04-09,Pasar Tanjungsari,Cabe Rawit Merah Domba,360,108,kg
2024-04-09,Pasar Tanjungsari,Cabe Rawit Hijau,360,108,kg
2024-04-09,Pasar Tanjungsari,Garam Beryodium Halus Kemasan,13200,6600,kg
2024-04-09,Pasar Tanjungsari,Kacang Kedelai Impor,2000,200,kg
2024-04-09,Pasar Tanjungsari,Kacang Tanah,1650,825,kg
2024-04-09,Pasar Tanjungsari,Kacang Hijau,1650,825,kg
2024-04-09,Pasar Tanjungsari,Ikan Asin Teri,105,42,kg
2024-04-09,Pasar Tanjungsari,Ikan Kembung,70,63,kg
2024-04-09,Pasar Tanjungsari,Ketela Pohon,320,160,kg
2024-04-09,Pasar Tanjungsari,Ubi Jalar,320,160,kg
2024-04-09,Pasar Tanjungsari,Kentang,1440,720,kg
2024-04-09,Pasar Tanjungsari,Ikan Bandeng Segar,70,56,kg
2024-04-09,Pasar Tanjungsari,Ikan Tongkol Segar,70,63,kg
2024-04-09,Pasar Tanjungsari,Terigu non Kemasan,8250,5775,kg
2024-04-09,Pasar Tanjungsari,Tempe,330,264,Kg
2024-04-09,Pasar Wado,Beras Premium,2100,500,kg
2024-04-09,Pasar Tanjungsari,tahu,330,264,Kg
2024-04-09,Pasar Wado,Gula Pasir,250,230,kg
2024-04-09,Pasar Tanjungsari,pisang,140,70,Kg
2024-04-09,Pasar Tanjungsari,jeruk,175,105,Kg
2024-04-09,Pasar Tanjungsari,udang basah ukuran sedang,70,63,Kg
2024-04-09,Pasar Wado,Daging Ayam Ras,430,415,kg
2024-04-09,Pasar Wado,Daging Sapi Murni,300,250,kg
2024-04-09,Pasar Wado,Telur Ayam Ras,350,315,kg
2024-04-09,Pasar Wado,Cabe Merah Keriting,150,135,kg
2024-04-09,Pasar Wado,Cabe Merah Biasa,25,24,kg
2024-04-09,Pasar Tanjungsari,Bawang Merah,720,360,kg
2024-04-09,Pasar Wado,Cabe Rawit Merah Domba,150,125,kg
2024-04-09,Pasar Tanjungsari,Bawang Putih,720,360,kg
2024-04-09,Pasar Wado,Cabe Rawit Hijau,150,135,kg
2024-04-09,Pasar Wado,Bawang Merah,250,220,kg
2024-04-09,Pasar Wado,Bawang Putih,150,115,kg
2024-04-09,Pasar Wado,Garam Beryodium Halus Kemasan,80,40,kg
2024-04-09,Pasar Wado,Kacang Kedelai Impor,20,12,kg
2024-04-09,Pasar Wado,Kacang Tanah,100,85,kg
2024-04-09,Pasar Wado,Kacang Hijau,20,13,kg
2024-04-09,Pasar Wado,Ikan Asin Teri,30,26,kg
2024-04-09,Pasar Wado,Ikan Kembung,7,7,kg
2024-04-09,Pasar Wado,Ketela Pohon,15,10,kg
2024-04-09,Pasar Wado,Ubi Jalar,150,125,kg
2024-04-09,Pasar Wado,Kentang,150,125,kg
2024-04-09,Pasar Wado,Terigu non Kemasan,300,275,kg
2024-04-09,Pasar Wado,Tempe,80,76,Kg
2024-04-09,Pasar Wado,Tepung Terigu Kemasan,300,245,Kg
2024-04-09,Pasar Wado,tahu,40,34,Kg
2024-04-09,Pasar Wado,pisang,15,10,Kg
2024-04-09,Pasar Wado,jeruk,150,130,Kg
2024-04-09,Pasar Wado,udang basah ukuran sedang,5,5,Kg
2024-04-09,Pasar Darmaraja,Beras Premium,1000,600,kg
2024-04-09,Pasar Darmaraja,Beras Medium,900,450,kg
2024-04-09,Pasar Darmaraja,Gula Pasir,400,375,kg
2024-04-09,Pasar Darmaraja,Daging Sapi Murni,40,32,kg
2024-04-09,Pasar Darmaraja,Daging Ayam Ras,450,300,kg
2024-04-09,Pasar Darmaraja,Telur Ayam Ras,450,370,kg
2024-04-09,Pasar Darmaraja,Cabe Merah Keriting,230,110,kg
2024-04-09,Pasar Darmaraja,Cabe Merah Biasa,28,21,kg
2024-04-09,Pasar Darmaraja,Cabe Rawit Merah Domba,38,30,kg
2024-04-09,Pasar Darmaraja,Cabe Rawit Hijau,35,24,kg
2024-04-09,Pasar Darmaraja,Bawang Merah,250,150,kg
2024-04-09,Pasar Darmaraja,Bawang Putih,240,120,kg
2024-04-09,Pasar Darmaraja,Garam Beryodium Halus Kemasan,32,17,kg
2024-04-09,Pasar Darmaraja,Kacang Kedelai Impor,480,370,kg
2024-04-09,Pasar Darmaraja,Kacang Tanah,40,9,kg
2024-04-09,Pasar Darmaraja,Kacang Hijau,9,3,kg
2024-04-09,Pasar Darmaraja,Ikan Asin Teri,55,25,kg
2024-04-09,Pasar Darmaraja,Ikan Kembung,55,25,kg
2024-04-09,Pasar Darmaraja,Ketela Pohon,15,10,kg
2024-04-09,Pasar Darmaraja,Ubi Jalar,60,20,kg
2024-04-09,Pasar Darmaraja,Kentang,940,380,kg
2024-04-09,Pasar Darmaraja,Terigu non Kemasan,900,525,kg
2024-04-09,Pasar Parakanmuncang,Daging Sapi Murni,800,750,kg
2024-04-09,Pasar Inpres,Beras Premium,2000,680,kg
2024-04-09,Pasar Inpres,Beras Medium,2000,690,kg
2024-04-09,Pasar Inpres,Gula Pasir,0,0,kg
2024-04-09,Pasar Inpres,Daging Sapi Murni,3000,2980,kg
2024-04-09,Pasar Inpres,Daging Ayam Ras,3000,2850,kg
2024-04-09,Pasar Inpres,Telur Ayam Ras,0,0,kg
2024-04-09,Pasar Inpres,Cabe Merah Keriting,500,140,kg
2024-04-09,Pasar Inpres,Cabe Merah Biasa,500,450,kg
2024-04-09,Pasar Inpres,Cabe Rawit Merah Domba,500,155,kg
2024-04-09,Pasar Inpres,Cabe Rawit Hijau,500,230,kg
2024-04-09,Pasar Inpres,Bawang Merah,0,0,kg
2024-04-09,Pasar Inpres,Bawang Putih,0,0,kg
2024-04-09,Pasar Inpres,Garam Beryodium Halus Kemasan,0,0,kg
2024-04-09,Pasar Inpres,Kacang Kedelai Impor,0,0,kg
2024-04-09,Pasar Inpres,Kacang Tanah,0,0,kg
2024-04-09,Pasar Inpres,Kacang Hijau,0,0,kg
2024-04-09,Pasar Inpres,Ikan Asin Teri,0,0,kg
2024-04-09,Pasar Inpres,Ikan Kembung,0,0,kg
2024-04-09,Pasar Inpres,Ketela Pohon,0,0,kg
2024-04-09,Pasar Inpres,Ubi Jalar,0,0,kg
2024-04-09,Pasar Inpres,Jagung Pipilan Kering,0,0,kg
2024-04-09,Pasar Inpres,Kentang,0,0,kg
2024-04-09,Pasar Inpres,Terigu non Kemasan,2000,670,kg
2024-04-09,Pasar Inpres,Tempe,0,0,Kg
2024-04-09,Pasar Inpres,Tepung Terigu Kemasan,1000,230,Kg
2024-04-09,Pasar Inpres,tahu,0,0,Kg
2024-04-09,Pasar Inpres,pisang,0,0,Kg
2024-04-09,Pasar Inpres,jeruk,0,0,Kg
2024-04-09,Pasar Inpres,udang basah ukuran sedang,0,0,Kg
2024-04-09,Pasar Inpres,Ketela Pohon,0,0,kg
2024-04-09,Pasar Inpres,tahu,0,0,Kg
2024-04-09,Pasar Buahdua,Beras Premium,30,25,kg
2024-04-09,Pasar Buahdua,Beras Medium,20,15,kg
2024-04-09,Pasar Buahdua,Gula Pasir,50,45,kg
2024-04-09,Pasar Buahdua,Daging Ayam Ras,800,700,kg
2024-04-09,Pasar Buahdua,Telur Ayam Ras,50,40,kg
2024-04-09,Pasar Buahdua,Cabe Merah Keriting,15,13,kg
2024-04-09,Pasar Buahdua,Cabe Merah Biasa,8,6,kg
2024-04-09,Pasar Buahdua,Cabe Rawit Merah Domba,15,10,kg
2024-04-09,Pasar Buahdua,Cabe Rawit Hijau,10,7,kg
